Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Groups;Parent
CH;CH-BL-LT-LT;;BL-LT-LT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Liestal;DE;;BL-LT
CH;CH-BL-LT-PR;;BL-LT-PR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Pratteln;DE;;BL-LT
CH;CH-BL-LT-RB;;BL-LT-RB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ramlinsburg;DE;;BL-LT
CH;CH-BL-LT-SB;;BL-LT-SB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Seltisberg;DE;;BL-LT
CH;CH-BL-LT-ZI;;BL-LT-ZI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ziefen;DE;;BL-LT
CH;CH-BL-SI;;BL-SI;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Sissach;DE;;BL
CH;CH-BL-SI-AW;;BL-SI-AW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Anwil;DE;;BL-SI
CH;CH-BL-SI-BO;;BL-SI-BO;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Böckten;DE;;BL-SI
CH;CH-BL-SI-BT;;BL-SI-BT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Buckten;DE;;BL-SI
CH;CH-BL-SI-BU;;BL-SI-BU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Buus;DE;;BL-SI
CH;CH-BL-SI-DL;;BL-SI-DL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Diepflingen;DE;;BL-SI
CH;CH-BL-SI-GK;;BL-SI-GK;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Gelterkinden;DE;;BL-SI
CH;CH-BL-SI-HE;;BL-SI-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hemmiken;DE;;BL-SI
CH;CH-BL-SI-HF;;BL-SI-HF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Häfelfingen;DE;;BL-SI
CH;CH-BL-SI-IT;;BL-SI-IT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Itingen;DE;;BL-SI
CH;CH-BL-SI-KB;;BL-SI-KB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Kilchberg;DE;;BL-SI
CH;CH-BL-SI-KK;;BL-SI-KK;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Känerkinden;DE;;BL-SI
CH;CH-BL-SI-LF;;BL-SI-LF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Läufelfingen;DE;;BL-SI
CH;CH-BL-SI-MS;;BL-SI-MS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Maisprach;DE;;BL-SI
CH;CH-BL-SI-NH;;BL-SI-NH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Nusshof;DE;;BL-SI
CH;CH-BL-SI-OL;;BL-SI-OL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oltingen;DE;;BL-SI
CH;CH-BL-SI-OR;;BL-SI-OR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ormalingen;DE;;BL-SI
CH;CH-BL-SI-RB;;BL-SI-RB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rünenberg;DE;;BL-SI
CH;CH-BL-SI-RF;;BL-SI-RF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rothenfluh;DE;;BL-SI
CH;CH-BL-SI-RI;;BL-SI-RI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rickenbach;DE;;BL-SI
CH;CH-BL-SI-RU;;BL-SI-RU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rümlingen;DE;;BL-SI
CH;CH-BL-SI-SI;;BL-SI-SI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Sissach;DE;;BL-SI
CH;CH-BL-SI-TE;;BL-SI-TE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Tenniken;DE;;BL-SI
CH;CH-BL-SI-TH;;BL-SI-TH;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Thürnen;DE;;BL-SI
CH;CH-BL-SI-TN;;BL-SI-TN;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Tecknau;DE;;BL-SI
CH;CH-BL-SI-WB;;BL-SI-WB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wittinsburg;DE;;BL-SI
CH;CH-BL-SI-WL;;BL-SI-WL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wenslingen;DE;;BL-SI
CH;CH-BL-SI-WS;;BL-SI-WS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wintersingen;DE;;BL-SI
CH;CH-BL-SI-ZG;;BL-SI-ZG;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zunzgen;DE;;BL-SI
CH;CH-BL-SI-ZL;;BL-SI-ZL;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Zeglingen;DE;;BL-SI
CH;CH-BL-WB;;BL-WB;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Waldenburg;DE;;BL
CH;CH-BL-WB-AW;;BL-WB-AW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Arboldswil;DE;;BL-WB
CH;CH-BL-WB-BR;;BL-WB-BR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bretzwil;DE;;BL-WB
CH;CH-BL-WB-BW;;BL-WB-BW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bennwil;DE;;BL-WB
CH;CH-BL-WB-DI;;BL-WB-DI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Diegten;DE;;BL-WB
CH;CH-BL-WB-EP;;BL-WB-EP;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Eptingen;DE;;BL-WB
CH;CH-BL-WB-HS;;BL-WB-HS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Hölstein;DE;;BL-WB
CH;CH-BL-WB-LA;;BL-WB-LA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lampenberg;DE;;BL-WB
CH;CH-BL-WB-LB;;BL-WB-LB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Langenbruck;DE;;BL-WB
CH;CH-BL-WB-LI;;BL-WB-LI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Liedertswil;DE;;BL-WB
CH;CH-BL-WB-LW;;BL-WB-LW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Lauwil;DE;;BL-WB
CH;CH-BL-WB-ND;;BL-WB-ND;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Niederdorf;DE;;BL-WB
CH;CH-BL-WB-OD;;BL-WB-OD;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Oberdorf;DE;;BL-WB
CH;CH-BL-WB-RW;;BL-WB-RW;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Reigoldswil;DE;;BL-WB
CH;CH-BL-WB-TI;;BL-WB-TI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Titterten;DE;;BL-WB
CH;CH-BL-WB-WB;;BL-WB-WB;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Waldenburg;DE;;BL-WB
CH;CH-BS;CH-BS;BS;DE Kanton,FR canton,IT canonte,RM chantun,EN canton;DE Basel-Stadt,FR Bâle-Ville,IT Basilea Città,RM Basilea-Citad,EN Basel-Stadt;DE;;
CH;CH-BS-BS;;BS-BS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Basel;DE;;BS
CH;CH-BS-BT;;BS-BT;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bettingen;DE;;BS
CH;CH-BS-RI;;BS-RI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Riehen;DE;;BS
CH;CH-FR;CH-FR;FR;DE Kanton,FR canton,IT canonte,RM chantun,EN canton;FR Fribourg,DE Freiburg,IT Friburgo,RM Friburg,EN Fribourg;FR,DE;;
CH;CH-FR-BR;;FR-BR;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Broye;FR;;FR
CH;CH-FR-BR-BB;;FR-BR-BB;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Belmont-Broye;FR;;FR-BR
CH;CH-FR-BR-CC;;FR-BR-CC;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Cheyres-Châbles;FR;;FR-BR
CH;CH-FR-BR-CH;;FR-BR-CH;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Châtillon (FR);FR;;FR-BR
CH;CH-FR-BR-CU;;FR-BR-CU;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Cugy (FR);FR;;FR-BR
CH;CH-FR-BR-DP;;FR-BR-DP;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Delley-Portalban;FR;;FR-BR
CH;CH-FR-BR-ES;;FR-BR-ES;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Estavayer;FR;;FR-BR
CH;CH-FR-BR-FE;;FR-BR-FE;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Fétigny;FR;;FR-BR
CH;CH-FR-BR-GL;;FR-BR-GL;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Gletterens;FR;;FR-BR
CH;CH-FR-BR-LM;;FR-BR-LM;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Les Montets;FR;;FR-BR
CH;CH-FR-BR-LU;;FR-BR-LU;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Lully (FR);FR;;FR-BR
CH;CH-FR-BR-ME;;FR-BR-ME;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Ménières;FR;;FR-BR
CH;CH-FR-BR-MO;;FR-BR-MO;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Montagny (FR);FR;;FR-BR
CH;CH-FR-BR-NU;;FR-BR-NU;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Nuvilly;FR;;FR-BR
CH;CH-FR-BR-PR;;FR-BR-PR;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Prévondavaux;FR;;FR-BR
CH;CH-FR-BR-SA;;FR-BR-SA;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Saint-Aubin (FR);FR;;FR-BR
CH;CH-FR-BR-SE;;FR-BR-SE;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Sévaz;FR;;FR-BR
CH;CH-FR-BR-SU;;FR-BR-SU;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Surpierre;FR;;FR-BR
CH;CH-FR-BR-VA;;FR-BR-VA;FR district,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Vallon;FR;;FR-BR
CH;CH-FR-GL;;FR-GL;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Glâne,DE Glane;FR;;FR
CH;CH-FR-GL-AU;;FR-GL-AU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Auboranges;FR;;FR-GL
CH;CH-FR-GL-BH;;FR-GL-BH;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Billens-Hennens;FR;;FR-GL
CH;CH-FR-GL-CP;;FR-GL-CP;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Chapelle (Glâne);FR;;FR-GL
CH;CH-FR-GL-CY;;FR-GL-CY;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Châtonnaye;FR;;FR-GL
CH;CH-FR-GL-EC;;FR-GL-EC;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Ecublens (FR);FR;;FR-GL
CH;CH-FR-GL-GR;;FR-GL-GR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Grangettes;FR;;FR-GL
CH;CH-FR-GL-LC;;FR-GL-LC;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Le Châtelard;FR;;FR-GL
CH;CH-FR-GL-MA;;FR-GL-MA;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Massonnens;FR;;FR-GL
CH;CH-FR-GL-ME;;FR-GL-ME;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Mézières (FR);FR;;FR-GL
CH;CH-FR-GL-MO;;FR-GL-MO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Montet (Glâne);FR;;FR-GL
CH;CH-FR-GL-RO;;FR-GL-RO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Romont (FR);FR;;FR-GL
CH;CH-FR-GL-RU;;FR-GL-RU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Rue;FR;;FR-GL
CH;CH-FR-GL-SI;;FR-GL-SI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Siviriez;FR;;FR-GL
CH;CH-FR-GL-TO;;FR-GL-TO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Torny;FR;;FR-GL
CH;CH-FR-GL-UR;;FR-GL-UR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Ursy;FR;;FR-GL
CH;CH-FR-GL-VI;;FR-GL-VI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Villaz;FR;;FR-GL
CH;CH-FR-GL-VS;;FR-GL-VS;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Villorsonnens;FR;;FR-GL
CH;CH-FR-GL-VU;;FR-GL-VU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Vuisternens-devant-Romont;FR;;FR-GL
CH;CH-FR-GR;;FR-GR;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Gruyère,DE Greyerz;FR;;FR
CH;CH-FR-GR-BI;;FR-GR-BI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Bas-Intyamon;FR;;FR-GR
CH;CH-FR-GR-BO;;FR-GR-BO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Botterens;FR;;FR-GR
CH;CH-FR-GR-BR;;FR-GR-BR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Broc;FR;;FR-GR
CH;CH-FR-GR-BU;;FR-GR-BU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Bulle;FR;;FR-GR
CH;CH-FR-GR-CH;;FR-GR-CH;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Châtel-sur-Montsalvens;FR;;FR-GR
CH;CH-FR-GR-CO;;FR-GR-CO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Corbières;FR;;FR-GR
CH;CH-FR-GR-CR;;FR-GR-CR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Crésuz;FR;;FR-GR
CH;CH-FR-GR-EC;;FR-GR-EC;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Echarlens;FR;;FR-GR
CH;CH-FR-GR-GR;;FR-GR-GR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Grandvillard;FR;;FR-GR
CH;CH-FR-GR-GY;;FR-GR-GY;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Gruyères;FR;;FR-GR
CH;CH-FR-GR-HI;;FR-GR-HI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Haut-Intyamon;FR;;FR-GR
CH;CH-FR-GR-HV;;FR-GR-HV;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Hauteville;FR;;FR-GR
CH;CH-FR-GR-JA;;FR-GR-JA;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Jaun;FR;;FR-GR
CH;CH-FR-GR-LP;;FR-GR-LP;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Le Pâquier (FR);FR;;FR-GR
CH;CH-FR-GR-LR;;FR-GR-LR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR La Roche;FR;;FR-GR
CH;CH-FR-GR-MA;;FR-GR-MA;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Marsens;FR;;FR-GR
CH;CH-FR-GR-MO;;FR-GR-MO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Morlon;FR;;FR-GR
CH;CH-FR-GR-PO;;FR-GR-PO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Pont-en-Ogoz;FR;;FR-GR
CH;CH-FR-GR-PV;;FR-GR-PV;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Pont-la-Ville;FR;;FR-GR
CH;CH-FR-GR-RI;;FR-GR-RI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Riaz;FR;;FR-GR
CH;CH-FR-GR-SA;;FR-GR-SA;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Sâles;FR;;FR-GR
CH;CH-FR-GR-SO;;FR-GR-SO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Sorens;FR;;FR-GR
CH;CH-FR-GR-VC;;FR-GR-VC;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Val-de-Charmey;FR;;FR-GR
CH;CH-FR-GR-VR;;FR-GR-VR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Vaulruz;FR;;FR-GR
CH;CH-FR-GR-VU;;FR-GR-VU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Vuadens;FR;;FR-GR
CH;CH-FR-LA;;FR-LA;FR district,DE Bezirk,IT distretto,RM district,EN district;DE See,FR Lac;DE,FR;;FR
CH;CH-FR-LA-CR;;FR-LA-CR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Cressier (FR);FR;;FR-LA
CH;CH-FR-LA-CT;;FR-LA-CT;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Courtepin;FR;;FR-LA
CH;CH-FR-LA-CV;;FR-LA-CV;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Courgevaux,DE Gurwolf;FR;;FR-LA
CH;CH-FR-LA-FR;;FR-LA-FR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Fräschels;DE;;FR-LA
CH;CH-FR-LA-GR;;FR-LA-GR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Greng;DE;;FR-LA
CH;CH-FR-LA-GU;;FR-LA-GU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Gurmels;DE;;FR-LA
CH;CH-FR-LA-KE;;FR-LA-KE;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Kerzers;DE;;FR-LA
CH;CH-FR-LA-KL;;FR-LA-KL;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Kleinbösingen;DE;;FR-LA
CH;CH-FR-LA-ME;;FR-LA-ME;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Meyriez,DE Merlach;FR;;FR-LA
CH;CH-FR-LA-MI;;FR-LA-MI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Misery-Courtion;FR;;FR-LA
CH;CH-FR-LA-MN;;FR-LA-MN;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Muntelier;FR;;FR-LA
CH;CH-FR-LA-MO;;FR-LA-MO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Mont-Vully;FR;;FR-LA
CH;CH-FR-LA-MR;;FR-LA-MR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Murten;DE;;FR-LA
CH;CH-FR-LA-RI;;FR-LA-RI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Ried bei Kerzers;DE;;FR-LA
CH;CH-FR-LA-UL;;FR-LA-UL;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;DE Ulmiz;DE;;FR-LA
CH;CH-FR-SA;;FR-SA;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Sarine,DE Saane;FR;;FR
CH;CH-FR-SA-AU;;FR-SA-AU;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Autigny;FR;;FR-SA
CH;CH-FR-SA-AV;;FR-SA-AV;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Avry;FR;;FR-SA
CH;CH-FR-SA-BE;;FR-SA-BE;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Belfaux;FR;;FR-SA
CH;CH-FR-SA-BO;;FR-SA-BO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Bois-d’Amont;FR;;FR-SA
CH;CH-FR-SA-CB;;FR-SA-CB;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Corminboeuf;FR;;FR-SA
CH;CH-FR-SA-CH;;FR-SA-CH;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Chénens;FR;;FR-SA
CH;CH-FR-SA-CT;;FR-SA-CT;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Cottens (FR);FR;;FR-SA
CH;CH-FR-SA-FE;;FR-SA-FE;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Ferpicloz;FR;;FR-SA
CH;CH-FR-SA-FR;;FR-SA-FR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Fribourg;FR;;FR-SA
CH;CH-FR-SA-GB;;FR-SA-GB;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Gibloux;FR;;FR-SA
CH;CH-FR-SA-GL;;FR-SA-GL;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Grolley;FR;;FR-SA
CH;CH-FR-SA-GP;;FR-SA-GP;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Granges-Paccot;FR;;FR-SA
CH;CH-FR-SA-GV;;FR-SA-GV;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Givisiez;FR;;FR-SA
CH;CH-FR-SA-HA;;FR-SA-HA;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Hauterive (FR);FR;;FR-SA
CH;CH-FR-SA-LB;;FR-SA-LB;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR La Brillaz;FR;;FR-SA
CH;CH-FR-SA-LM;;FR-SA-LM;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Le Mouret;FR;;FR-SA
CH;CH-FR-SA-LS;;FR-SA-LS;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR La Sonnaz;FR;;FR-SA
CH;CH-FR-SA-MT;;FR-SA-MT;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Matran;FR;;FR-SA
CH;CH-FR-SA-MY;;FR-SA-MY;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Marly;FR;;FR-SA
CH;CH-FR-SA-NE;;FR-SA-NE;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Neyruz;FR;;FR-SA
CH;CH-FR-SA-PI;;FR-SA-PI;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Pierrafortscha;FR;;FR-SA
CH;CH-FR-SA-PO;;FR-SA-PO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Ponthaux;FR;;FR-SA
CH;CH-FR-SA-PR;;FR-SA-PR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Prez;FR;;FR-SA
CH;CH-FR-SA-TR;;FR-SA-TR;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Treyvaux;FR;;FR-SA
CH;CH-FR-SA-VG;;FR-SA-VG;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Villars-sur-Glâne;FR;;FR-SA
CH;CH-FR-SA-VM;;FR-SA-VM;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Villarsel-sur-Marly;FR;;FR-SA
CH;CH-FR-SI;;FR-SI;DE Bezirk,FR district,IT distretto,RM district,EN district;DE Sense,FR Singine;DE;;FR
CH;CH-FR-SI-BR;;FR-SI-BR;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Brünisried;DE;;FR-SI
CH;CH-FR-SI-BÖ;;FR-SI-BÖ;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Bösingen;DE;;FR-SI
CH;CH-FR-SI-DÜ;;FR-SI-DÜ;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Düdingen;DE;;FR-SI
CH;CH-FR-SI-GI;;FR-SI-GI;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Giffers;DE;;FR-SI
CH;CH-FR-SI-HE;;FR-SI-HE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Heitenried;DE;;FR-SI
CH;CH-FR-SI-PF;;FR-SI-PF;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Plaffeien;DE;;FR-SI
CH;CH-FR-SI-PS;;FR-SI-PS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Plasselb;DE;;FR-SI
CH;CH-FR-SI-RE;;FR-SI-RE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Rechthalten;DE;;FR-SI
CH;CH-FR-SI-SC;;FR-SI-SC;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Schmitten (FR);DE;;FR-SI
CH;CH-FR-SI-SS;;FR-SI-SS;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE St. Silvester;DE;;FR-SI
CH;CH-FR-SI-SU;;FR-SI-SU;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE St. Ursen;DE;;FR-SI
CH;CH-FR-SI-TA;;FR-SI-TA;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Tafers;DE;;FR-SI
CH;CH-FR-SI-TE;;FR-SI-TE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Tentlingen;DE;;FR-SI
CH;CH-FR-SI-UE;;FR-SI-UE;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Ueberstorf;DE;;FR-SI
CH;CH-FR-SI-WÜ;;FR-SI-WÜ;DE Gemeinde,FR commune,IT comune,RM vischnanca,EN municipality;DE Wünnewil-Flamatt;DE;;FR-SI
CH;CH-FR-VE;;FR-VE;FR district,DE Bezirk,IT distretto,RM district,EN district;FR La Veveyse,DE Vivisbach;FR;;FR
CH;CH-FR-VE-AT;;FR-VE-AT;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Attalens;FR;;FR-VE
CH;CH-FR-VE-BO;;FR-VE-BO;FR commune,DE Gemeinde,IT comune,RM vischnanca,EN municipality;FR Bossonnens;FR;;FR-VE
