Id;Country;StartDate;EndDate;Type;RegionalScope;Name
fc8f03aa-4d9f-4ce6-a5cc-d189170d14a8;HR;2028-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
058b85ab-ddd4-474d-b3dc-b3dfc1943973;HR;2028-08-05;;Public;National;HR Dan pobjede i domovinske zahvalnosti i Dan hrvatskih branitelja,DE Tag des Sieges und der heimatlichen Dankbarkeit und Tag der kroatischen Verteidiger,EN Victory and Homeland Thanksgiving Day and the Day of Croatian Defenders
b1405b28-d5c5-4743-b63a-4fc75327318e;HR;2028-08-15;;Public;National;HR Velika Gospa,DE Mariä Himmelfahrt,EN Assumption Day
7e4de20b-e4dc-40a4-86dd-e594b397215b;HR;2028-11-01;;Public;National;HR Svi sveti,DE Allerheiligen,EN All Saints' Day
104beded-422d-4386-aff5-001557d5e455;HR;2028-11-18;;Public;National;HR Dan sjećanja na žrtve Domovinskog rata i Dan sjećanja na žrtvu Vukovara i Škabrnje,DE Tag des Gedenkens,EN Remembrance Day
8d1aaf1e-61a8-4e5c-8f2e-d5a0be6d28f3;HR;2028-12-25;;Public;National;HR Božić,DE Weihnachten,EN Christmas
20a9afcd-9591-4e1a-b448-91b41f5d00ff;HR;2028-12-26;;Public;National;HR Božić,DE Weihnachten,EN Christmas
69e5323f-7eeb-467a-b24d-cc5b8ee5c82e;HR;2029-01-01;;Public;National;HR Nova Godina,DE Neujahr,EN New Year's Day
575ba1a4-89f3-4188-9b96-754ff37f6f87;HR;2029-01-06;;Public;National;HR Bogojavljanje ili Sveta tri kralja,DE Heilige Drei Könige,EN Epiphany
03addfee-24fe-4fcb-aba6-d77196cf55f3;HR;2029-04-02;;Public;National;HR Uskrsni ponedjeljak,DE Ostermontag,EN Easter Monday
ad4e2057-5be5-4a53-b901-52ee637e5b68;HR;2029-05-01;;Public;National;HR Praznik rada,DE Tag der Arbeit,EN Labour Day
ad158339-c828-42fb-8dee-d596a368192b;HR;2029-05-30;;Public;National;HR Dan državnosti,DE Staatsfeiertag,EN Statehood Day
ee72acef-273c-4e69-bca6-f7904a8ab43c;HR;2029-05-31;;Public;National;HR Tijelovo,DE Fronleichnam,EN Corpus Christi
74fd2f1b-8377-43c3-a83c-e445c4dbe55c;HR;2029-06-22;;Public;National;HR Dan antifašističke borbe,DE Tag des antifaschistischen Kampfes,EN Anti-Fascist Struggle Day
