Country;Code;IsoCode;ShortName;Category;Name;OfficialLanguages;Parent
PT;PT-PRD;;PRD;PT município,EN municipality,DE Gemeinde;PT Paredes,EN Paredes,DE Paredes;PT;PO
PT;PT-PCR;;PCR;PT município,EN municipality,DE Gemeinde;PT Paredes de Coura,EN Paredes de Coura,DE Paredes de Coura;PT;VC
PT;PT-PGR;;PGR;PT município,EN municipality,DE Gemeinde;PT Pedrógão Grande,EN Pedrógão Grande,DE Pedrógão Grande;PT;LE
PT;PT-PCV;;PCV;PT município,EN municipality,DE Gemeinde;PT Penacova,EN Penacova,DE Penacova;PT;CO
PT;PT-PNF;;PNF;PT município,EN municipality,DE Gemeinde;PT Penafiel,EN Penafiel,DE Penafiel;PT;PO
PT;PT-PCT;;PCT;PT município,EN municipality,DE Gemeinde;PT Penalva do Castelo,EN Penalva do Castelo,DE Penalva do Castelo;PT;VI
PT;PT-PNC;;PNC;PT município,EN municipality,DE Gemeinde;PT Penamacor,EN Penamacor,DE Penamacor;PT;CB
PT;PT-PND;;PND;PT município,EN municipality,DE Gemeinde;PT Penedono,EN Penedono,DE Penedono;PT;VI
PT;PT-PNL;;PNL;PT município,EN municipality,DE Gemeinde;PT Penela,EN Penela,DE Penela;PT;CO
PT;PT-PNI;;PNI;PT município,EN municipality,DE Gemeinde;PT Peniche,EN Peniche,DE Peniche;PT;LE
PT;PT-PRG;;PRG;PT município,EN municipality,DE Gemeinde;PT Peso da Régua,EN Peso da Régua,DE Peso da Régua;PT;VR
PT;PT-PNH;;PNH;PT município,EN municipality,DE Gemeinde;PT Pinhel,EN Pinhel,DE Pinhel;PT;GU
PT;PT-PBL;;PBL;PT município,EN municipality,DE Gemeinde;PT Pombal,EN Pombal,DE Pombal;PT;LE
PT;PT-PDL;;PDL;PT município,EN municipality,DE Gemeinde;PT Ponta Delgada,EN Ponta Delgada,DE Ponta Delgada;PT;AC
PT;PT-PTS;;PTS;PT município,EN municipality,DE Gemeinde;PT Ponta do Sol,EN Ponta do Sol,DE Ponta do Sol;PT;MA
PT;PT-PTB;;PTB;PT município,EN municipality,DE Gemeinde;PT Ponte da Barca,EN Ponte da Barca,DE Ponte da Barca;PT;VC
PT;PT-PTL;;PTL;PT município,EN municipality,DE Gemeinde;PT Ponte de Lima,EN Ponte de Lima,DE Ponte de Lima;PT;VC
PT;PT-PSR;;PSR;PT município,EN municipality,DE Gemeinde;PT Ponte de Sor,EN Ponte de Sor,DE Ponte de Sor;PT;PA
PT;PT-PTG;;PTG;PT município,EN municipality,DE Gemeinde;PT Portalegre,EN Portalegre,DE Portalegre;PT;PA
PT;PT-PRL;;PRL;PT município,EN municipality,DE Gemeinde;PT Portel,EN Portel,DE Portel;PT;EV
PT;PT-PTM;;PTM;PT município,EN municipality,DE Gemeinde;PT Portimão,EN Portimão,DE Portimão;PT;FA
PT;PT-PRT;;PRT;PT município,EN municipality,DE Gemeinde;PT Porto,EN Porto,DE Porto;PT;PO
PT;PT-PMS;;PMS;PT município,EN municipality,DE Gemeinde;PT Porto de Mós,EN Porto de Mós,DE Porto de Mós;PT;LE
PT;PT-PMZ;;PMZ;PT município,EN municipality,DE Gemeinde;PT Porto Moniz,EN Porto Moniz,DE Porto Moniz;PT;MA
PT;PT-PST;;PST;PT município,EN municipality,DE Gemeinde;PT Porto Santo,EN Porto Santo,DE Porto Santo;PT;MA
PT;PT-PVL;;PVL;PT município,EN municipality,DE Gemeinde;PT Póvoa de Lanhoso,EN Póvoa de Lanhoso,DE Póvoa de Lanhoso;PT;BR
PT;PT-PVZ;;PVZ;PT município,EN municipality,DE Gemeinde;PT Póvoa de Varzim,EN Póvoa de Varzim,DE Póvoa de Varzim;PT;PO
PT;PT-PVC;;PVC;PT município,EN municipality,DE Gemeinde;PT Povoação,EN Povoação,DE Povoação;PT;AC
PT;PT-VPV;;VPV;PT município,EN municipality,DE Gemeinde;PT Praia da Vitória,EN Praia da Vitória,DE Praia da Vitória;PT;AC
PT;PT-PNV;;PNV;PT município,EN municipality,DE Gemeinde;PT Proença-a-Nova,EN Proença-a-Nova,DE Proença-a-Nova;PT;CB
PT;PT-RDD;;RDD;PT município,EN municipality,DE Gemeinde;PT Redondo,EN Redondo,DE Redondo;PT;EV
PT;PT-RMZ;;RMZ;PT município,EN municipality,DE Gemeinde;PT Reguengos de Monsaraz,EN Reguengos de Monsaraz,DE Reguengos de Monsaraz;PT;EV
PT;PT-RSD;;RSD;PT município,EN municipality,DE Gemeinde;PT Resende,EN Resende,DE Resende;PT;VI
PT;PT-RBR;;RBR;PT município,EN municipality,DE Gemeinde;PT Ribeira Brava,EN Ribeira Brava,DE Ribeira Brava;PT;MA
PT;PT-RPN;;RPN;PT município,EN municipality,DE Gemeinde;PT Ribeira de Pena,EN Ribeira de Pena,DE Ribeira de Pena;PT;VR
PT;PT-RGR;;RGR;PT município,EN municipality,DE Gemeinde;PT Ribeira Grande,EN Ribeira Grande,DE Ribeira Grande;PT;AC
PT;PT-RMR;;RMR;PT município,EN municipality,DE Gemeinde;PT Rio Maior,EN Rio Maior,DE Rio Maior;PT;SA
PT;PT-SBR;;SBR;PT município,EN municipality,DE Gemeinde;PT Sabrosa,EN Sabrosa,DE Sabrosa;PT;VR
PT;PT-SBG;;SBG;PT município,EN municipality,DE Gemeinde;PT Sabugal,EN Sabugal,DE Sabugal;PT;GU
PT;PT-SMG;;SMG;PT município,EN municipality,DE Gemeinde;PT Salvaterra de Magos,EN Salvaterra de Magos,DE Salvaterra de Magos;PT;SA
PT;PT-SCD;;SCD;PT município,EN municipality,DE Gemeinde;PT Santa Comba Dão,EN Santa Comba Dão,DE Santa Comba Dão;PT;VI
PT;PT-SCR;;SCR;PT município,EN municipality,DE Gemeinde;PT Santa Cruz,EN Santa Cruz,DE Santa Cruz;PT;MA
PT;PT-SCG;;SCG;PT município,EN municipality,DE Gemeinde;PT Santa Cruz da Graciosa,EN Santa Cruz da Graciosa,DE Santa Cruz da Graciosa;PT;AC
PT;PT-SCF;;SCF;PT município,EN municipality,DE Gemeinde;PT Santa Cruz das Flores,EN Santa Cruz das Flores,DE Santa Cruz das Flores;PT;AC
PT;PT-VFR;;VFR;PT município,EN municipality,DE Gemeinde;PT Santa Maria da Feira,EN Santa Maria da Feira,DE Santa Maria da Feira;PT;AV
PT;PT-SMP;;SMP;PT município,EN municipality,DE Gemeinde;PT Santa Marta de Penaguião,EN Santa Marta de Penaguião,DE Santa Marta de Penaguião;PT;VR
PT;PT-STN;;STN;PT município,EN municipality,DE Gemeinde;PT Santana,EN Santana,DE Santana;PT;MA
PT;PT-STR;;STR;PT município,EN municipality,DE Gemeinde;PT Santarém,EN Santarém,DE Santarém;PT;SA
PT;PT-STC;;STC;PT município,EN municipality,DE Gemeinde;PT Santiago do Cacém,EN Santiago do Cacém,DE Santiago do Cacém;PT;SE
PT;PT-STS;;STS;PT município,EN municipality,DE Gemeinde;PT Santo Tirso,EN Santo Tirso,DE Santo Tirso;PT;PO
PT;PT-SBA;;SBA;PT município,EN municipality,DE Gemeinde;PT São Brás de Alportel,EN São Brás de Alportel,DE São Brás de Alportel;PT;FA
PT;PT-SJM;;SJM;PT município,EN municipality,DE Gemeinde;PT São João da Madeira,EN São João da Madeira,DE São João da Madeira;PT;AV
PT;PT-SJP;;SJP;PT município,EN municipality,DE Gemeinde;PT São João da Pesqueira,EN São João da Pesqueira,DE São João da Pesqueira;PT;VI
PT;PT-SPS;;SPS;PT município,EN municipality,DE Gemeinde;PT São Pedro do Sul,EN São Pedro do Sul,DE São Pedro do Sul;PT;VI
PT;PT-SRQ;;SRQ;PT município,EN municipality,DE Gemeinde;PT São Roque do Pico,EN São Roque do Pico,DE São Roque do Pico;PT;AC
PT;PT-SVC;;SVC;PT município,EN municipality,DE Gemeinde;PT São Vicente,EN São Vicente,DE São Vicente;PT;MA
PT;PT-SRD;;SRD;PT município,EN municipality,DE Gemeinde;PT Sardoal,EN Sardoal,DE Sardoal;PT;SA
PT;PT-SAT;;SAT;PT município,EN municipality,DE Gemeinde;PT Sátão,EN Sátão,DE Sátão;PT;VI
PT;PT-SEI;;SEI;PT município,EN municipality,DE Gemeinde;PT Seia,EN Seia,DE Seia;PT;GU
PT;PT-SXL;;SXL;PT município,EN municipality,DE Gemeinde;PT Seixal,EN Seixal,DE Seixal;PT;SE
PT;PT-SRN;;SRN;PT município,EN municipality,DE Gemeinde;PT Sernancelhe,EN Sernancelhe,DE Sernancelhe;PT;VI
PT;PT-SRP;;SRP;PT município,EN municipality,DE Gemeinde;PT Serpa,EN Serpa,DE Serpa;PT;BE
PT;PT-SRT;;SRT;PT município,EN municipality,DE Gemeinde;PT Sertã,EN Sertã,DE Sertã;PT;CB
PT;PT-SSB;;SSB;PT município,EN municipality,DE Gemeinde;PT Sesimbra,EN Sesimbra,DE Sesimbra;PT;SE
PT;PT-STB;;STB;PT município,EN municipality,DE Gemeinde;PT Setúbal,EN Setúbal,DE Setúbal;PT;SE
PT;PT-SVV;;SVV;PT município,EN municipality,DE Gemeinde;PT Sever do Vouga,EN Sever do Vouga,DE Sever do Vouga;PT;AV
PT;PT-SLV;;SLV;PT município,EN municipality,DE Gemeinde;PT Silves,EN Silves,DE Silves;PT;FA
PT;PT-SNS;;SNS;PT município,EN municipality,DE Gemeinde;PT Sines,EN Sines,DE Sines;PT;SE
PT;PT-SNT;;SNT;PT município,EN municipality,DE Gemeinde;PT Sintra,EN Sintra,DE Sintra;PT;LI
PT;PT-SMA;;SMA;PT município,EN municipality,DE Gemeinde;PT Sobral de Monte Agraço,EN Sobral de Monte Agraço,DE Sobral de Monte Agraço;PT;LI
PT;PT-SRE;;SRE;PT município,EN municipality,DE Gemeinde;PT Soure,EN Soure,DE Soure;PT;CO
PT;PT-SSL;;SSL;PT município,EN municipality,DE Gemeinde;PT Sousel,EN Sousel,DE Sousel;PT;PA
PT;PT-TBU;;TBU;PT município,EN municipality,DE Gemeinde;PT Tábua,EN Tábua,DE Tábua;PT;CO
PT;PT-TBC;;TBC;PT município,EN municipality,DE Gemeinde;PT Tabuaço,EN Tabuaço,DE Tabuaço;PT;VI
PT;PT-TRC;;TRC;PT município,EN municipality,DE Gemeinde;PT Tarouca,EN Tarouca,DE Tarouca;PT;VI
PT;PT-TVR;;TVR;PT município,EN municipality,DE Gemeinde;PT Tavira,EN Tavira,DE Tavira;PT;FA
PT;PT-TBR;;TBR;PT município,EN municipality,DE Gemeinde;PT Terras de Bouro,EN Terras de Bouro,DE Terras de Bouro;PT;BR
PT;PT-TMR;;TMR;PT município,EN municipality,DE Gemeinde;PT Tomar,EN Tomar,DE Tomar;PT;SA
PT;PT-TND;;TND;PT município,EN municipality,DE Gemeinde;PT Tondela,EN Tondela,DE Tondela;PT;VI
PT;PT-TMC;;TMC;PT município,EN municipality,DE Gemeinde;PT Torre de Moncorvo,EN Torre de Moncorvo,DE Torre de Moncorvo;PT;BA
PT;PT-TNV;;TNV;PT município,EN municipality,DE Gemeinde;PT Torres Novas,EN Torres Novas,DE Torres Novas;PT;SA
PT;PT-TVD;;TVD;PT município,EN municipality,DE Gemeinde;PT Torres Vedras,EN Torres Vedras,DE Torres Vedras;PT;LI
PT;PT-TCS;;TCS;PT município,EN municipality,DE Gemeinde;PT Trancoso,EN Trancoso,DE Trancoso;PT;GU
PT;PT-TRF;;TRF;PT município,EN municipality,DE Gemeinde;PT Trofa,EN Trofa,DE Trofa;PT;PO
PT;PT-VGS;;VGS;PT município,EN municipality,DE Gemeinde;PT Vagos,EN Vagos,DE Vagos;PT;AV
PT;PT-VLC;;VLC;PT município,EN municipality,DE Gemeinde;PT Vale de Cambra,EN Vale de Cambra,DE Vale de Cambra;PT;AV
PT;PT-VLN;;VLN;PT município,EN municipality,DE Gemeinde;PT Valença,EN Valença,DE Valença;PT;VC
PT;PT-VLG;;VLG;PT município,EN municipality,DE Gemeinde;PT Valongo,EN Valongo,DE Valongo;PT;PO
PT;PT-VLP;;VLP;PT município,EN municipality,DE Gemeinde;PT Valpaços,EN Valpaços,DE Valpaços;PT;VR
PT;PT-VLS;;VLS;PT município,EN municipality,DE Gemeinde;PT Velas,EN Velas,DE Velas;PT;AC
PT;PT-VND;;VND;PT município,EN municipality,DE Gemeinde;PT Vendas Novas,EN Vendas Novas,DE Vendas Novas;PT;EV
PT;PT-VNT;;VNT;PT município,EN municipality,DE Gemeinde;PT Viana do Alentejo,EN Viana do Alentejo,DE Viana do Alentejo;PT;EV
PT;PT-VCT;;VCT;PT município,EN municipality,DE Gemeinde;PT Viana do Castelo,EN Viana do Castelo,DE Viana do Castelo;PT;VC
PT;PT-VDG;;VDG;PT município,EN municipality,DE Gemeinde;PT Vidigueira,EN Vidigueira,DE Vidigueira;PT;BE
PT;PT-VRM;;VRM;PT município,EN municipality,DE Gemeinde;PT Vieira do Minho,EN Vieira do Minho,DE Vieira do Minho;PT;BR
PT;PT-VLR;;VLR;PT município,EN municipality,DE Gemeinde;PT Vila de Rei,EN Vila de Rei,DE Vila de Rei;PT;CB
PT;PT-VBP;;VBP;PT município,EN municipality,DE Gemeinde;PT Vila do Bispo,EN Vila do Bispo,DE Vila do Bispo;PT;FA
PT;PT-VCD;;VCD;PT município,EN municipality,DE Gemeinde;PT Vila do Conde,EN Vila do Conde,DE Vila do Conde;PT;PO
PT;PT-VPT;;VPT;PT município,EN municipality,DE Gemeinde;PT Vila do Porto,EN Vila do Porto,DE Vila do Porto;PT;AC
PT;PT-VFL;;VFL;PT município,EN municipality,DE Gemeinde;PT Vila Flor,EN Vila Flor,DE Vila Flor;PT;BA
PT;PT-VFX;;VFX;PT município,EN municipality,DE Gemeinde;PT Vila Franca de Xira,EN Vila Franca de Xira,DE Vila Franca de Xira;PT;LI
PT;PT-VFC;;VFC;PT município,EN municipality,DE Gemeinde;PT Vila Franca do Campo,EN Vila Franca do Campo,DE Vila Franca do Campo;PT;AC
PT;PT-VNB;;VNB;PT município,EN municipality,DE Gemeinde;PT Vila Nova da Barquinha,EN Vila Nova da Barquinha,DE Vila Nova da Barquinha;PT;SA
PT;PT-VNC;;VNC;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Cerveira,EN Vila Nova de Cerveira,DE Vila Nova de Cerveira;PT;VC
PT;PT-VNF;;VNF;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Famalicão,EN Vila Nova de Famalicão,DE Vila Nova de Famalicão;PT;BR
PT;PT-VLF;;VLF;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Foz Côa,EN Vila Nova de Foz Côa,DE Vila Nova de Foz Côa;PT;GU
PT;PT-VNG;;VNG;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Gaia,EN Vila Nova de Gaia,DE Vila Nova de Gaia;PT;PO
PT;PT-VNP;;VNP;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Paiva,EN Vila Nova de Paiva,DE Vila Nova de Paiva;PT;VI
PT;PT-PRS;;PRS;PT município,EN municipality,DE Gemeinde;PT Vila Nova de Poiares,EN Vila Nova de Poiares,DE Vila Nova de Poiares;PT;CO
PT;PT-VPA;;VPA;PT município,EN municipality,DE Gemeinde;PT Vila Pouca de Aguiar,EN Vila Pouca de Aguiar,DE Vila Pouca de Aguiar;PT;VR
PT;PT-VRL;;VRL;PT município,EN municipality,DE Gemeinde;PT Vila Real,EN Vila Real,DE Vila Real;PT;VR
PT;PT-VRS;;VRS;PT município,EN municipality,DE Gemeinde;PT Vila Real de Santo António,EN Vila Real de Santo António,DE Vila Real de Santo António;PT;FA
PT;PT-VVR;;VVR;PT município,EN municipality,DE Gemeinde;PT Vila Velha de Ródão,EN Vila Velha de Ródão,DE Vila Velha de Ródão;PT;CB
PT;PT-VVD;;VVD;PT município,EN municipality,DE Gemeinde;PT Vila Verde,EN Vila Verde,DE Vila Verde;PT;BR
PT;PT-VVC;;VVC;PT município,EN municipality,DE Gemeinde;PT Vila Viçosa,EN Vila Viçosa,DE Vila Viçosa;PT;EV
PT;PT-VMS;;VMS;PT município,EN municipality,DE Gemeinde;PT Vimioso,EN Vimioso,DE Vimioso;PT;BA
PT;PT-VNH;;VNH;PT município,EN municipality,DE Gemeinde;PT Vinhais,EN Vinhais,DE Vinhais;PT;BA
PT;PT-VIS;;VIS;PT município,EN municipality,DE Gemeinde;PT Viseu,EN Viseu,DE Viseu;PT;VI
PT;PT-VIZ;;VIZ;PT município,EN municipality,DE Gemeinde;PT Vizela,EN Vizela,DE Vizela;PT;BR
PT;PT-VZL;;VZL;PT município,EN municipality,DE Gemeinde;PT Vouzela,EN Vouzela,DE Vouzela;PT;VI
