Id;Country;StartDate;EndDate;Type;Name;Comment
a53e94a4-1c43-4ec8-a4d1-b8d65e3fa76c;LT;2028-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
16c3c6bf-4a5d-47d8-90ec-f865f8e5be67;LT;2028-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
ab41e879-dbc4-4520-84f9-573391615fcd;LT;2028-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
7b049cf2-7f8e-4a36-8bf1-6dfae388e5ba;LT;2028-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
93b15400-6e4a-4919-a66f-e84733554968;LT;2028-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
541257a6-20c5-4c60-98c3-b7cb9de26fe7;LT;2029-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
675e10ca-cea2-4f34-be1a-634f2e338492;LT;2029-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
646df93e-30a1-4ebd-add9-dcdbe7938093;LT;2029-03-11;;Public;LT Lietuvos nepriklausomybės atkūrimo diena,DE Tag der Wiederherstellung der Unabhängigkeit Litauens,EN Day of Restoration of Independence of Lithuania;
dce4cecd-3645-4ccc-89d2-20aa99a849b6;LT;2029-04-01;;Public;LT Velykos,DE Ostersonntag,EN Easter Sunday;
f98f059f-fe53-4287-ab77-a229e80cc823;LT;2029-04-02;;Public;LT Antroji Velykų diena,DE Ostermontag,EN Easter Monday;
c9c40ca5-f6ea-4320-9238-ddebc124c0bc;LT;2029-05-01;;Public;LT Tarptautinė darbo diena,DE Tag der Arbeit,EN Labour Day;
9272814c-9b6e-4b4b-b6f6-e990a0e8c094;LT;2029-06-24;;Public;LT Rasos ir Joninių diena,DE Mittsommertag,EN Midsummer Day;
c2e5758e-2fe5-4f22-88f5-c1f67322f8a0;LT;2029-07-06;;Public;LT Valstybės diena,DE Eigenstaatlichkeitstag,EN National Day;
d4e1efac-db2d-4a63-a341-a5618909576c;LT;2029-08-15;;Public;LT Žolinė,DE Mariä Himmelfahrt,EN Assumption Day;
dc4cbf9d-43f5-4624-a0fc-b3a253e48d07;LT;2029-11-01;;Public;LT Visų šventųjų diena,DE Allerheiligen,EN All Saints' Day;
ddfd7d10-d433-4191-9656-47660ffc9d6b;LT;2029-11-02;;Public;LT Vėlinės,DE Allerseelen,EN All Souls' Day;
591866f0-2ddb-461c-adf1-e4124d198448;LT;2029-12-24;;Public;LT Šv. Kūčios,DE Heiligabend,EN Christmas Eve;
b8e16f46-ea98-46fe-b611-9ae5f61dfe4b;LT;2029-12-25;;Public;LT Šv. Kalėdos,DE Weihnachten,EN Christmas Day;
c23c8113-1456-4950-b6d2-5f9e41fcaab5;LT;2029-12-26;;Public;LT Šv. Kalėdos,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
bb435a6c-7e1b-4188-a06a-4c71ef186a0d;LT;2030-01-01;;Public;LT Naujieji metai,DE Neujahr,EN New Year's Day;
a2c6b921-e740-4529-bf0b-7a65f4bdf83d;LT;2030-02-16;;Public;LT Lietuvos valstybės atkūrimo diena,DE Tag der Wiederherstellung des litauischen Staates,EN Day of restoration of the Lithuanian state;
