Id;Country;StartDate;EndDate;Type;Name;Comment
ded4681f-00dd-47a5-bb08-8cf3e8a8a221;LV;2025-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
7ae2c6f3-d51d-485f-8ab5-06a6c7d6639d;LV;2025-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
1a31b37a-4dcf-4433-a4d2-98eb4392c780;LV;2025-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
8fe682a5-186c-47f5-82af-92866f4cd7e3;LV;2025-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
2596f707-1384-4ee1-9eeb-0725a2ee2147;LV;2025-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
c2039489-70fa-466d-88f1-7704d3e1f439;LV;2025-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
64d88e82-ba80-4f97-a2f5-2be087aee204;LV;2026-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
8a5399f9-f7bf-455d-81ca-45fac89a9d08;LV;2026-04-03;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
75e036a0-324a-4b32-a55f-b8de53b6f1a3;LV;2026-04-05;;Public;LV Pirmās Lieldienas,DE Ostersonntag,EN Easter Sunday;
1706274d-0e2f-43bb-9069-3b5b6b17bded;LV;2026-04-06;;Public;LV Lieldienu dienu,DE Ostermontag,EN Easter Monday;
16f2fbad-6047-44ab-9190-95d98cbc36fb;LV;2026-05-01;;Public;LV Darba svētkus,DE Tag der Arbeit,EN Labour Day;
c4d4e812-6cb6-48a0-9070-073adee0a27d;LV;2026-05-04;;Public;LV Latvijas Republikas Neatkarības atjaunošanas dienu,DE Tag der Wiederherstellung der Unabhängigkeit,EN Day of the Restoration of Independence;
3fe0a187-b16b-4e7b-abcf-c147d480f3d1;LV;2026-05-10;;Public;LV Mātes dienu,DE Muttertag,EN Mother's Day;
ddfe2f91-439e-48bf-8d65-b357b0d86c51;LV;2026-05-24;;Public;LV Vasarsvētkus,DE Pfingsten,EN Pentecost;
10065060-31cb-473c-9cbb-b0ef3d159427;LV;2026-06-23;;Public;LV Līgo dienu,DE Mittsommernacht,EN Midsummer's Eve;
b8b9036b-085f-4ffe-a3ad-702ee036c957;LV;2026-06-24;;Public;LV Jāņu dienu,DE Mittsommertag,EN Midsummer Day;
4e54e238-9d59-4efd-991d-65f56d0453c4;LV;2026-11-18;;Public;LV Latvijas Republikas Proklamēšanas dienu,DE Tag der Ausrufung der Republik Lettland,EN Day of the Proclamation of the Republic of Latvia;
889bee78-cf36-4091-994c-b8fbce982a89;LV;2026-12-24;;Public;LV Ziemassvētku vakars,DE Heiligabend,EN Christmas Eve;
f8e1a602-0d03-48f8-bb33-6d1ec393dd9d;LV;2026-12-25;;Public;LV Ziemassvētki,DE Weihnachten,EN Christmas Day;
30e614f5-1afc-437f-a889-6909d001ad20;LV;2026-12-26;;Public;LV Otrie Ziemassvētki,DE 2. Weihnachtsfeiertag,EN 2nd Day of Christmas;
aa30d829-4374-45da-ba28-353fba7a84f0;LV;2026-12-31;;Public;LV Vecgada dienu,DE Silvester,EN New Year's Eve;
66b5aea2-cd45-4ffe-8e1d-e9b96a0f0f38;LV;2027-01-01;;Public;LV Jaungada dienu,DE Neujahr,EN New Year's Day;
58488a72-0a4b-415c-8e8e-33902ae15c44;LV;2027-03-26;;Public;LV Lielo Piektdienu,DE Karfreitag,EN Good Friday;
